apparent_wind_speed,alpha_deg,main_CL,main_CD,main_L,main_D,main_S,main_AR,back_CL,back_CD,back_L,back_D,back_S,back_AR
6.0,-9.0,-0.6414959608296071,0.08077761588065434,-4.78100524646698,1.0088039856298985,0.338,5.0,-0.6189956889088509,0.042209528044102565,-0.793448887664822,0.07694406761499695,0.05813300025000001,5.0
6.0,-8.0,-0.5707117168780735,0.07531508693816169,-4.253457354720594,0.968092303674395,0.338,5.0,-0.5514510248092671,0.037176575727116745,-0.7068679315163526,0.07049266498144721,0.05813300025000001,5.0
6.0,-7.0,-0.49975362860897005,0.07047943936384672,-3.724613818659793,0.932052705867783,0.338,5.0,-0.48347100694135886,0.03269769982129819,-0.6197289246909445,0.06475149558538086,0.05813300025000001,5.0
6.0,-6.0,-0.42864331054337007,0.06627656464940435,-3.194635729148683,0.9007291009085154,0.338,5.0,-0.4151103834860003,0.02878709836220667,-0.5321020451946722,0.05973875893242252,0.05813300025000001,5.0
6.0,-5.0,-0.3574024235730178,0.0627115833502709,-2.663684522647345,0.8741596517842037,0.338,5.0,-0.3464237207826342,0.025457116284661383,-0.44405723794332497,0.05547027916315361,0.05813300025000001,5.0
6.0,-4.0,-0.2860526683622103,0.0597888388470161,-2.1319219320367173,0.852376729275896,0.338,5.0,-0.2774654252359795,0.022718229556597427,-0.35566424284314074,0.05195948471537144,0.05813300025000001,5.0
6.0,-3.0,-0.21461577873756502,0.05751189205360287,-1.5995099373531985,0.8354068725192666,0.338,5.0,-0.20828977292748369,0.02057903225125589,-0.2669926327477321,0.04921739175280032,0.05813300025000001,5.0
6.0,-2.0,-0.14311351506768655,0.055883517078962226,-1.0666107164479612,0.8232707566707673,0.338,5.0,-0.13895093377991408,0.01904622579524637,-0.17811184443304887,0.04725259038290693,0.05813300025000001,5.0
6.0,-1.0,-0.07156765763474679,0.05490569784716884,-0.5333865955860044,0.8159831677181344,0.338,5.0,-0.06950299753030971,0.01812461074651815,-0.08909121189035565,0.046071234117635355,0.05813300025000001,5.0
6.0,0.0,0.0,0.054579625680335135,0.0,0.8135529844659395,0.338,5.0,0.0,0.017817080955208103,0.0,0.04567703238859119,0.05813300025000001,5.0
6.0,1.0,0.07156765763474679,0.05490569784716884,0.5333865955860044,0.8159831677181344,0.338,5.0,0.06950405045879461,0.01812462006437037,0.08909256156847152,0.04607124606156261,0.05813300025000001,5.0
6.0,2.0,0.14311351506768655,0.055883517078962226,1.0666107164479612,0.8232707566707673,0.338,5.0,0.138955146421777,0.019046300325519162,0.17811724433495474,0.04725268591824442,0.05813300025000001,5.0
6.0,3.0,0.21461577873756502,0.05751189205360287,1.5995099373531985,0.8354068725192666,0.338,5.0,0.20829925484766437,0.020579283720134584,0.26700478698265667,0.04921771409382088,0.05813300025000001,5.0
6.0,4.0,0.2860526683622103,0.0597888388470161,2.1319219320367173,0.852376729275896,0.338,5.0,0.2774822906217976,0.022718825394974253,0.3556858614454302,0.05196024848046027,0.05813300025000001,5.0
6.0,5.0,0.3574024235730178,0.0627115833502709,2.663684522647345,0.8741596517842037,0.338,5.0,0.34645009028261775,0.0254582794358375,0.44409103922951343,0.05547177012831445,0.05813300025000001,5.0
6.0,6.0,0.42864331054337007,0.06627656464940435,3.194635729148683,0.9007291009085154,0.338,5.0,0.41514838602904125,0.028789107021387074,0.5321507580953345,0.05974133369735376,0.05813300025000001,5.0
6.0,7.0,0.49975362860897005,0.07047943936384672,3.724613818659793,0.932052705867783,0.338,5.0,0.48352278011222066,0.03270088701582528,0.6197952892320346,0.06475558103540516,0.05813300025000001,5.0
6.0,8.0,0.5707117168780735,0.07531508693816169,4.253457354720594,0.968092303674395,0.338,5.0,0.551518719722465,0.03718132907672944,0.7069547050667018,0.07049875798020384,0.05813300025000001,5.0
6.0,9.0,0.6414959608296071,0.08077761588065434,4.78100524646698,1.0088039856298985,0.338,5.0,0.6190814724911644,0.04221628937224382,0.7935588478619382,0.07695273450620305,0.05813300025000001,5.0
6.0,10.0,0.7120847988971614,0.08686037094124635,5.3070967977006545,1.0541381508209846,0.338,5.0,0.6861561027385815,0.04778978902017125,0.879537299269504,0.08409702836040384,0.05813300025000001,5.0
6.0,11.0,0.7824567290368512,0.09355594121987294,5.831571755838748,1.104039566550561,0.338,5.0,0.7526874486111335,0.053884035380338494,0.9648193510241379,0.09190883235560442,0.05813300025000001,5.0
6.0,12.0,0.8525903152770477,0.10085616919552316,6.354270360728309,1.1584474356302843,0.338,5.0,0.8186201002665312,0.06047944635096622,1.049333976980557,0.10036304551428044,0.05813300025000001,5.0
6.0,13.0,0.922464194247983,0.10875216066492263,6.875033393310793,1.2172954704525716,0.338,5.0,0.8838983792816277,0.06755467783963866,1.133009806717764,0.10943230828177108,0.05813300025000001,5.0
6.0,14.0,0.9920570816892392,0.11723429557875006,7.393702224121731,1.2805119737518362,0.338,5.0,0.9484663194762356,0.07508665459982858,1.2157751009583906,0.11908704205354376,0.05813300025000001,5.0
6.0,15.0,1.06134777893314,0.1262922397621858,7.9101188616108,1.3480199259565642,0.338,5.0,1.012267649366293,0.0830506046447091,1.297557729076592,0.12929549328794188,0.05813300025000001,5.0
6.5,-15.0,-1.0613477789331403,0.12415102225523938,-9.28340338619601,1.5445935337570647,0.338,5.0,-1.0120270187658758,0.08232061115670572,-1.522466169962815,0.14959291340778846,0.05813300025000001,5.0
6.5,-14.0,-0.9920570816892397,0.11509307807180374,-8.677331082476202,1.4653654509612386,0.338,5.0,-0.9482570922326712,0.07436240730747379,-1.4265324112710638,0.13762080603371998,0.05813300025000001,5.0
6.5,-13.0,-0.9224641942479832,0.10661094315797626,-8.068615579649475,1.391173860283629,0.338,5.0,-0.8837183009116553,0.0668354303476648,-1.329441993115669,0.1262974247692818,0.05813300025000001,5.0
6.5,-12.0,-0.8525903152770479,0.09871495168857677,-7.457442298354754,1.322109152749139,0.338,5.0,-0.8184669330139752,0.0597644999517738,-1.2312795939643497,0.1156601076638219,0.05813300025000001,5.0
6.5,-11.0,-0.7824567290368512,0.09141472371292653,-6.843997407894086,1.2582554730652966,0.338,5.0,-0.7525589477535469,0.053172738255675984,-1.1321293973502577,0.10574363903534223,0.05813300025000001,5.0
6.5,-10.0,-0.7120847988971614,0.08471915343429992,-6.228467769523685,1.199690617104891,0.338,5.0,-0.6860500605994833,0.04708154218122372,-1.0320752201234327,0.09658020783636823,0.05813300025000001,5.0
6.5,-9.0,-0.6414959608296071,0.07863639837370792,-5.611040879534163,1.146485937123686,0.338,5.0,-0.6189956889088508,0.04151054476621397,-0.9312004306621867,0.08819934947979424,0.05813300025000001,5.0
6.5,-8.0,-0.5707117168780733,0.07317386943121526,-4.991904812137363,1.0987062548286852,0.338,5.0,-0.5514510248092671,0.03647759244922815,-0.8295880585157193,0.08062791166680881,0.05813300025000001,5.0
6.5,-7.0,-0.49975362860896994,0.0683382218569003,-4.3712481621771175,1.05640978240287,0.338,5.0,-0.48347100694135914,0.03199871654340961,-0.7273207518942338,0.0738900114728143,0.05813300025000001,5.0
6.5,-6.0,-0.42864331054337024,0.06413534714245794,-3.749259987681442,1.0196480515826185,0.338,5.0,-0.41511038348600043,0.028088115084318084,-0.624480872485414,0.06800700803982845,0.05813300025000001,5.0
6.5,-5.0,-0.3574024235730179,0.060570365843324495,-3.1261297522736204,0.9884658508742249,0.338,5.0,-0.3464237207826342,0.024758133006772792,-0.5211505084195966,0.06299747275506146,0.05813300025000001,5.0
6.5,-4.0,-0.28605266836221027,0.057647621340069684,-2.502047267459758,0.9629011709860026,0.338,5.0,-0.2774654252359795,0.022019246278708837,-0.4174115072256304,0.05887716538231711,0.05813300025000001,5.0
6.5,-3.0,-0.214615778737565,0.05537067454665646,-1.8772026348103508,0.9429851585424582,0.338,5.0,-0.20828977292748369,0.0198800489733673,-0.3133455203775467,0.05565901461374406,0.05813300025000001,5.0
6.5,-2.0,-0.14311351506768658,0.05374229957201582,-1.2517861880535102,0.9287420781369279,0.338,5.0,-0.1389509337799141,0.018347242517357778,-0.20903403964711986,0.05335310189491084,0.05813300025000001,5.0
6.5,-1.0,-0.07156765763474679,0.05276448034022243,-0.6259884350974635,0.9201892827689073,0.338,5.0,-0.06950299753030972,0.017425627468629558,-0.10455843617687574,0.0519666490558074,0.05813300025000001,5.0
6.5,0.0,0.0,0.052438408173388726,0.0,0.9173371927020952,0.338,5.0,0.0,0.017118097677319512,0.0,0.051504009526581955,0.05813300025000001,5.0
6.5,1.0,0.07156765763474679,0.05276448034022243,0.6259884350974635,0.9201892827689073,0.338,5.0,0.06950405045879461,0.01742563678648178,0.10456002017410893,0.051966663073333134,0.05813300025000001,5.0
6.5,2.0,0.14311351506768658,0.05374229957201582,1.2517861880535102,0.9287420781369279,0.338,5.0,0.13895514642177711,0.018347317047630575,0.20904037703199563,0.053353214016244425,0.05813300025000001,5.0
6.5,3.0,0.214615778737565,0.05537067454665646,1.8772026348103508,0.9429851585424582,0.338,5.0,0.20829925484766443,0.019880300442245993,0.3133597847227013,0.05565939291674735,0.05813300025000001,5.0
6.5,4.0,0.28605266836221027,0.057647621340069684,2.502047267459758,0.9629011709860026,0.338,5.0,0.27748229062179763,0.022019842117085662,0.41743687905748406,0.058878061745511634,0.05813300025000001,5.0
6.5,5.0,0.3574024235730179,0.060570365843324495,3.1261297522736204,0.9884658508742249,0.338,5.0,0.34645009028261786,0.02475929615794891,0.5211901779846374,0.06299922256834051,0.05813300025000001,5.0
6.5,6.0,0.42864331054337024,0.06413534714245794,3.749259987681442,1.0196480515826185,0.338,5.0,0.4151483860290413,0.028090123743498483,0.6245380424868857,0.06801002981256024,0.05813300025000001,5.0
6.5,7.0,0.49975362860896994,0.0683382218569003,4.3712481621771175,1.05640978240287,0.338,5.0,0.48352278011222094,0.03200190373793671,0.727398638057041,0.07389480620235671,0.05813300025000001,5.0
6.5,8.0,0.5707117168780733,0.07317386943121526,4.991904812137363,1.0987062548286852,0.338,5.0,0.5515187197224649,0.03648234579884084,0.8296898969185595,0.08063506247784956,0.05813300025000001,5.0
6.5,9.0,0.6414959608296071,0.07863639837370792,5.611040879534163,1.146485937123686,0.338,5.0,0.6190814724911643,0.04151730609435522,0.9313294811713023,0.08820952103961252,0.05813300025000001,5.0
6.5,10.0,0.7120847988971614,0.08471915343429992,6.228467769523685,1.199690617104891,0.338,5.0,0.6861561027385816,0.047090805742282665,1.0322347470593485,0.09659414368794542,0.05813300025000001,5.0
6.5,11.0,0.7824567290368512,0.09141472371292653,6.843997407894086,1.2582554730652966,0.338,5.0,0.7526874486111335,0.05318505210244991,1.1323227105769396,0.10576216365453497,0.05813300025000001,5.0
6.5,12.0,0.8525903152770479,0.09871495168857677,7.457442298354754,1.322109152749139,0.338,5.0,0.8186201002665313,0.05978046307307764,1.2315100146507927,0.1156841221532589,0.05813300025000001,5.0
6.5,13.0,0.9224641942479832,0.10661094315797626,8.068615579649475,1.391173860283629,0.338,5.0,0.8838983792816276,0.06685569456175006,1.32971289816182,0.1263279097067722,0.05813300025000001,5.0
6.5,14.0,0.9920570816892397,0.11509307807180374,8.677331082476202,1.4653654509612386,0.338,5.0,0.9484663194762356,0.07438767132194,1.426847167097,0.13765881253614437,0.05813300025000001,5.0
6.5,15.0,1.0613477789331403,0.12415102225523938,9.28340338619601,1.5445935337570647,0.338,5.0,1.012267649366293,0.0823516213668205,1.5228281681523892,0.14963956433206987,0.05813300025000001,5.0
7.0,-15.0,-1.06134777893314,0.122243528574767,-10.766550672748036,1.752662824728271,0.338,5.0,-1.0120270187658755,0.0816979251469926,-1.7657004101343892,0.17131955162366247,0.05813300025000001,5.0
7.0,-14.0,-0.992057081689239,0.1131855843913313,-10.063650249499023,1.6607770008940577,0.338,5.0,-0.9482570922326711,0.07373972129776066,-1.6544399562670327,0.15743474070462446,0.05813300025000001,5.0
7.0,-13.0,-0.922464194247983,0.10470344947750387,-9.357684340895247,1.5747323158478368,0.338,5.0,-0.8837183009116555,0.0662127443379517,-1.5418380511874037,0.14430229852811632,0.05813300025000001,5.0
7.0,-12.0,-0.8525903152770478,0.09680745800810442,-8.648867990991311,1.494633601784168,0.338,5.0,-0.8184669330139754,0.05914181394206068,-1.4279929018758144,0.13196552839397346,0.05813300025000001,5.0
7.0,-11.0,-0.782456729036851,0.08950723003245417,-7.937417112113852,1.4205784466478772,0.338,5.0,-0.7525589477535469,0.05255005224596286,-1.3130021413056245,0.1204647718781035,0.05813300025000001,5.0
7.0,-10.0,-0.7120847988971611,0.08281165975382755,-7.223548419092556,1.3526570752381764,0.338,5.0,-0.6860500605994833,0.04645885617151059,-1.196962977184573,0.10983736054674906,0.05813300025000001,5.0
7.0,-9.0,-0.6414959608296071,0.07672890469323557,-6.507479363246723,1.2909522392836426,0.338,5.0,-0.618995688908851,0.04088785875650087,-1.0799720970993412,0.10011754848823726,0.05813300025000001,5.0
7.0,-8.0,-0.5707117168780733,0.07126637575074292,-5.789428066147475,1.235539116621985,0.338,5.0,-0.551451024809267,0.03585490643951503,-0.9621257956750353,0.09133647268146121,0.05813300025000001,5.0
7.0,-7.0,-0.4997536286089698,0.06643072817642795,-5.069613253175828,1.1864852196074298,0.338,5.0,-0.48347100694135886,0.031376030533696475,-0.8435199252737856,0.08352210322570423,0.05813300025000001,5.0
7.0,-6.0,-0.4286433105433701,0.06222785346198559,-4.34825418689682,1.1438503128573156,0.338,5.0,-0.41511038348600043,0.02746542907460496,-0.7242500059594151,0.07669921167028872,0.05813300025000001,5.0
7.0,-5.0,-0.35740242357301777,0.05866287216285214,-3.625570600269997,1.1076863404381136,0.338,5.0,-0.3464237207826341,0.02413544699705967,-0.60441124053397,0.07088933642878381,0.05813300025000001,5.0
7.0,-4.0,-0.28605266836221016,0.055740127659597336,-2.9017826297166422,1.0780373625795836,0.338,5.0,-0.2774654252359794,0.02139656026899571,-0.4840985527587192,0.06611075509708031,0.05813300025000001,5.0
7.0,-3.0,-0.21461577873756496,0.05346318086618411,-2.1771107480640755,1.0549395019941714,0.338,5.0,-0.20828977292748369,0.01925736296365418,-0.3634066390177465,0.06237846189802517,0.05813300025000001,5.0
7.0,-2.0,-0.14311351506768655,0.05183480589154347,-1.451775697387503,1.0384208998670474,0.338,5.0,-0.13895093377991413,0.017724556507644658,-0.24243001047831658,0.05970414892233694,0.05813300025000001,5.0
7.0,-1.0,-0.07156765763474679,0.05085698665975008,-0.7259984217698394,1.0285016815704082,0.338,5.0,-0.06950299753030971,0.016802941458916438,-0.12126303840631741,0.05809619178349508,0.05813300025000001,5.0
7.0,0.0,0.0,0.05053091449291638,0.0,1.0251939321438095,0.338,5.0,0.0,0.016495411667606392,0.0,0.057559639430073854,0.05813300025000001,5.0
7.0,1.0,0.07156765763474679,0.05085698665975008,0.7259984217698394,1.0285016815704082,0.338,5.0,0.06950405045879461,0.01680295077676866,0.12126487546819735,0.05809620804050718,0.05813300025000001,5.0
7.0,2.0,0.14311351506768655,0.05183480589154347,1.451775697387503,1.0384208998670474,0.338,5.0,0.13895514642177703,0.01772463103791745,0.24243736034479954,0.05970427895654631,0.05813300025000001,5.0
7.0,3.0,0.21461577873756496,0.05346318086618411,2.1771107480640755,1.0549395019941714,0.338,5.0,0.20829925484766434,0.019257614432532873,0.36342318228194936,0.06237890063996981,0.05813300025000001,5.0
7.0,4.0,0.28605266836221016,0.055740127659597336,2.9017826297166422,1.0780373625795836,0.338,5.0,0.27748229062179763,0.021397156107372542,0.4841279780785023,0.06611179466622899,0.05813300025000001,5.0
7.0,5.0,0.35740242357301777,0.05866287216285214,3.625570600269997,1.1076863404381136,0.338,5.0,0.34645009028261775,0.024136610148235788,0.6044572478401711,0.07089136579803051,0.05813300025000001,5.0
7.0,6.0,0.4286433105433701,0.06222785346198559,4.34825418689682,1.1438503128573156,0.338,5.0,0.41514838602904136,0.027467437733785363,0.7243163096297611,0.07670271621144513,0.05813300025000001,5.0
7.0,7.0,0.4997536286089698,0.06643072817642795,5.069613253175828,1.1864852196074298,0.338,5.0,0.48352278011222083,0.03137921772822358,0.8436102547880474,0.08352766397712622,0.05813300025000001,5.0
7.0,8.0,0.5707117168780733,0.07126637575074292,5.789428066147475,1.235539116621985,0.338,5.0,0.5515187197224652,0.035859659789127744,0.9622439041185666,0.09134476592976887,0.05813300025000001,5.0
7.0,9.0,0.6414959608296071,0.07672890469323557,6.507479363246723,1.2909522392836426,0.338,5.0,0.6190814724911644,0.04089462008464212,1.080121765145416,0.10012934509015667,0.05813300025000001,5.0
7.0,10.0,0.7120847988971611,0.08281165975382755,7.223548419092556,1.3526570752381764,0.338,5.0,0.6861561027385815,0.046468119732569535,1.1971479906723805,0.10985352283615218,0.05813300025000001,5.0
7.0,11.0,0.782456729036851,0.08950723003245417,7.937417112113852,1.4205784466478772,0.338,5.0,0.7526874486111337,0.052562366092736804,1.3132263388939658,0.12048625605184188,0.05813300025000001,5.0
7.0,12.0,0.8525903152770478,0.09680745800810442,8.648867990991311,1.494633601784168,0.338,5.0,0.8186201002665312,0.05915777706336452,1.4282601353346471,0.13199337951781753,0.05813300025000001,5.0
7.0,13.0,0.922464194247983,0.10470344947750387,9.357684340895247,1.5747323158478368,0.338,5.0,0.8838983792816274,0.06623300855203691,1.5421522369214007,0.1443376538402353,0.05813300025000001,5.0
7.0,14.0,0.992057081689239,0.1131855843913313,10.063650249499023,1.6607770008940577,0.338,5.0,0.9484663194762357,0.07376498531222687,1.6548049985266986,0.15747881925181487,0.05813300025000001,5.0
7.0,15.0,1.06134777893314,0.122243528574767,10.766550672748036,1.752662824728271,0.338,5.0,1.012267649366293,0.08172893535710737,1.7661202423542504,0.17137365565419002,0.05813300025000001,5.0
7.5,-15.0,-1.0613477789331398,0.12053011536493966,-12.359560721266874,1.9720794564313955,0.338,5.0,-1.0120270187658755,0.08113859514997109,-2.026952001429783,0.19442732933111095,0.05813300025000001,5.0
7.5,-14.0,-0.9920570816892393,0.11147217118150399,-11.552659725190207,1.8665982811115085,0.338,5.0,-0.9482570922326712,0.07318039130073917,-1.8992295416330731,0.1784881331230317,0.05813300025000001,5.0
7.5,-13.0,-0.9224641942479829,0.10299003626767653,-10.742239677048113,1.7678224947064074,0.338,5.0,-0.8837183009116555,0.06565341434093021,-1.7699671505977848,0.16341262552244834,0.05813300025000001,5.0
7.5,-12.0,-0.8525903152770477,0.09509404479827706,-9.928547438637983,1.6758724402965837,0.338,5.0,-0.8184669330139751,0.05858248394503915,-1.6392775659288679,0.1492505169500904,0.05813300025000001,5.0
7.5,-11.0,-0.7824567290368512,0.08779381682262682,-9.111830868498044,1.5908601448595154,0.338,5.0,-0.7525589477535465,0.051990722248941315,-1.507272866294721,0.13604811788850496,0.05813300025000001,5.0
7.5,-10.0,-0.712084798897161,0.0810982465440002,-8.29233874640727,1.5128891827820523,0.338,5.0,-0.686050060599483,0.04589952617448907,-1.3740646421761673,0.12384828345200116,0.05813300025000001,5.0
7.5,-9.0,-0.6414959608296069,0.0750154914834082,-7.470320697604653,1.4420545496709805,0.338,5.0,-0.6189956889088508,0.040328528759479336,-1.239763886976284,0.1126903359358524,0.05813300025000001,5.0
7.5,-8.0,-0.5707117168780732,0.06955296254091556,-6.6460271167509255,1.3784425466155061,0.338,5.0,-0.5514510248092669,0.03529557644249351,-1.1044811429943004,0.10261001932093095,0.05813300025000001,5.0
7.5,-7.0,-0.4997536286089698,0.0647173149666006,-5.819709091655924,1.3221306750426751,0.338,5.0,-0.48347100694135886,0.03081670053667497,-0.9683264448296007,0.0936394421395773,0.05813300025000001,5.0
7.5,-6.0,-0.42864331054337,0.06051444025215824,-4.991618326794817,1.2731875422938195,0.338,5.0,-0.4151103834860003,0.02690609907758345,-0.8314094456166752,0.08580704111932988,0.05813300025000001,5.0
7.5,-5.0,-0.35740242357301777,0.05694945895302479,-4.162007066636476,1.2316727780370826,0.338,5.0,-0.3464237207826341,0.023576117000038158,-0.693839434286445,0.07913754147984721,0.05813300025000001,5.0
7.5,-4.0,-0.2860526683622102,0.05402671444976999,-3.33112801880737,1.1976369616178517,0.338,5.0,-0.27746542523597945,0.020837230271974202,-0.5557253794424073,0.07365192515518758,0.05813300025000001,5.0
7.5,-3.0,-0.2146157787375649,0.05174976765635676,-2.4992342771143714,1.1711215604356182,0.338,5.0,-0.20828977292748366,0.01869803296663267,-0.4171759886683314,0.0693674049011702,0.05813300025000001,5.0
7.5,-2.0,-0.14311351506768655,0.05012139268171612,-1.6665792444499392,1.152158879422338,0.338,5.0,-0.1389509337799141,0.017165226510623147,-0.2782997569266389,0.06629740276071178,0.05813300025000001,5.0
7.5,-1.0,-0.07156765763474678,0.049143573449922734,-0.8334165556031317,1.1407720216838493,0.338,5.0,-0.06950299753030971,0.016243611461894927,-0.1392050185786807,0.06445153359622494,0.05813300025000001,5.0
7.5,0.0,0.0,0.04881750128308903,0.0,1.1369748603522947,0.338,5.0,0.0,0.01593608167058488,0.0,0.06383559339459344,0.05813300025000001,5.0
7.5,1.0,0.07156765763474678,0.049143573449922734,0.8334165556031317,1.1407720216838493,0.338,5.0,0.06950405045879461,0.01624362077974715,0.13920712745073674,0.06445155225861128,0.05813300025000001,5.0
7.5,2.0,0.14311351506768655,0.05012139268171612,1.6665792444499392,1.152158879422338,0.338,5.0,0.13895514642177706,0.01716530104089594,0.27830819427336684,0.0662975520346766,0.05813300025000001,5.0
7.5,3.0,0.2146157787375649,0.05174976765635676,2.4992342771143714,1.1711215604356182,0.338,5.0,0.2082992548476644,0.018698284435511362,0.4171949796604011,0.06936790855901481,0.05813300025000001,5.0
7.5,4.0,0.2860526683622102,0.05402671444976999,3.33112801880737,1.1976369616178517,0.338,5.0,0.27748229062179763,0.02083782611035103,0.5557591585084847,0.07365311853813887,0.05813300025000001,5.0
7.5,5.0,0.35740242357301777,0.05694945895302479,4.162007066636476,1.2316727780370826,0.338,5.0,0.34645009028261775,0.023577280151214276,0.6938922487961147,0.07913987111291104,0.05813300025000001,5.0
7.5,6.0,0.42864331054337,0.06051444025215824,4.991618326794817,1.2731875422938195,0.338,5.0,0.41514838602904125,0.026908107736763852,0.8314855595239602,0.08581106418953494,0.05813300025000001,5.0
7.5,7.0,0.4997536286089698,0.0647173149666006,5.819709091655924,1.3221306750426751,0.338,5.0,0.4835227801122207,0.03081988773120207,0.9684301394250542,0.09364582565524027,0.05813300025000001,5.0
7.5,8.0,0.5707117168780732,0.06955296254091556,6.6460271167509255,1.3784425466155061,0.338,5.0,0.5515187197224649,0.03530032979210622,1.1046167266667213,0.10261953963148818,0.05813300025000001,5.0
7.5,9.0,0.6414959608296069,0.0750154914834082,7.470320697604653,1.4420545496709805,0.338,5.0,0.6190814724911644,0.0403352900876206,1.2399356997842783,0.11270387795336195,0.05813300025000001,5.0
7.5,10.0,0.712084798897161,0.0810982465440002,8.29233874640727,1.5128891827820523,0.338,5.0,0.6861561027385814,0.045908789735548024,1.3742770301085996,0.12386683710055069,0.05813300025000001,5.0
7.5,11.0,0.7824567290368512,0.08779381682262682,9.111830868498044,1.5908601448595154,0.338,5.0,0.7526874486111335,0.052003036095715285,1.5075302359752154,0.1360727808430516,0.05813300025000001,5.0
7.5,12.0,0.8525903152770477,0.09509404479827706,9.928547438637983,1.6758724402965837,0.338,5.0,0.8186201002665312,0.05859844706634301,1.6395843390321203,0.1492824889034829,0.05813300025000001,5.0
7.5,13.0,0.9224641942479829,0.10299003626767653,10.742239677048113,1.7678224947064074,0.338,5.0,0.8838983792816277,0.06567367855501545,1.7703278229965063,0.16345321197768703,0.05813300025000001,5.0
7.5,14.0,0.9920570816892393,0.11147217118150399,11.552659725190207,1.8665982811115085,0.338,5.0,0.9484663194762357,0.07320565531520537,1.8996485952474855,0.17853873349608185,0.05813300025000001,5.0
7.5,15.0,1.0613477789331398,0.12053011536493966,12.359560721266874,1.9720794564313955,0.338,5.0,1.012267649366293,0.08116960536008588,2.0274339516821747,0.19448943854982884,0.05813300025000001,5.0
8.0,-15.0,-1.0613477789331398,0.11897995645006633,-14.062433531752532,2.2027102104227105,0.338,5.0,-1.0120270187658758,0.08063255820788034,-2.3062209438489982,0.21890876696422368,0.05813300025000001,5.0
8.0,-14.0,-0.9920570816892392,0.10992201226663069,-13.144359509549746,2.0826960731698616,0.338,5.0,-0.948257092232671,0.07267435435864839,-2.160901167369185,0.2007735037230311,0.05813300025000001,5.0
8.0,-13.0,-0.9224641942479829,0.10143987735280321,-12.222281588108077,1.970311178415613,0.338,5.0,-0.8837183009116556,0.06514737739883945,-2.013829291346813,0.1836209261863675,0.05813300025000001,5.0
8.0,-12.0,-0.8525903152770478,0.09354388588340377,-11.296480641294774,1.8656924498426584,0.338,5.0,-0.8184669330139752,0.05807644700294841,-1.8651335861235123,0.16750759376626245,0.05813300025000001,5.0
8.0,-11.0,-0.7824567290368509,0.08624365790775351,-10.367238677046663,1.7689673492564828,0.338,5.0,-0.7525589477535466,0.051484685306850575,-1.7149415723175496,0.15248619750063638,0.05813300025000001,5.0
8.0,-10.0,-0.7120847988971614,0.07954808762912693,-9.434838751467831,1.680253721292792,0.338,5.0,-0.686050060599483,0.04539348923239832,-1.5633802150982172,0.13860549698621427,0.05813300025000001,5.0
8.0,-9.0,-0.641495960829607,0.07346533256853492,-8.499564882607963,1.599659649841972,0.338,5.0,-0.6189956889088507,0.039822491817388575,-1.4105758002930164,0.12591023225672943,0.05813300025000001,5.0
8.0,-8.0,-0.5707117168780733,0.06800280362604227,-7.561701963947722,1.5272833263655214,0.338,5.0,-0.551451024809267,0.03478953950040276,-1.2566541004735154,0.1144410720193077,0.05813300025000001,5.0
8.0,-7.0,-0.49975362860896977,0.0631671560517273,-6.621535677617407,1.4632129302648778,0.338,5.0,-0.48347100694135886,0.030310663594584217,-1.1017403105616792,0.1042345486485231,0.05813300025000001,5.0
8.0,-6.0,-0.4286433105433701,0.05896428133728495,-5.679352407375438,1.4075265214484023,0.338,5.0,-0.41511038348600027,0.026400062135492695,-0.9459591914571949,0.09532301682104159,0.05813300025000001,5.0
8.0,-5.0,-0.3574024235730178,0.05539930003815151,-4.735439151373058,1.3602919452274038,0.338,5.0,-0.34642372078263417,0.02307008005794741,-0.7894350896770221,0.08773460834234131,0.05813300025000001,5.0
8.0,-4.0,-0.28605266836221016,0.0524765555348967,-3.7900834347319403,1.3215667496570789,0.338,5.0,-0.2774654252359795,0.02033119332988345,-0.6322919872766947,0.08149319599072859,0.05813300025000001,5.0
8.0,-3.0,-0.2146157787375649,0.05019960874148347,-2.8435732219612406,1.291398115423071,0.338,5.0,-0.20828977292748369,0.01819199602454192,-0.47465356932930153,0.07661836405726881,0.05813300025000001,5.0
8.0,-2.0,-0.14311351506768655,0.04857123376684283,-1.89619682924082,1.2698227983590724,0.338,5.0,-0.1389509337799141,0.016659189568532393,-0.31664327899208694,0.073125383844125,0.05813300025000001,5.0
8.0,-1.0,-0.07156765763474679,0.04759341453504944,-0.9482428365973412,1.2568670846655026,0.338,5.0,-0.06950299753030971,0.015737574519804176,-0.1583843766939656,0.07102519492808665,0.05813300025000001,5.0
8.0,0.0,0.0,0.04726734236821574,0.0,1.2525467588838228,0.338,5.0,0.0,0.015430044728494128,0.0,0.07032439185423035,0.05813300025000001,5.0
8.0,1.0,0.07156765763474679,0.04759341453504944,0.9482428365973412,1.2568670846655026,0.338,5.0,0.06950405045879463,0.0157375838376564,0.15838677612172716,0.0710252161617351,0.05813300025000001,5.0
8.0,2.0,0.14311351506768655,0.04857123376684283,1.89619682924082,1.2698227983590724,0.338,5.0,0.13895514642177703,0.01665926409880519,0.3166528788176974,0.07312555368472498,0.05813300025000001,5.0
8.0,3.0,0.2146157787375649,0.05019960874148347,2.8435732219612406,1.291398115423071,0.338,5.0,0.20829925484766437,0.018192247493420608,0.4746751768580563,0.076618937107972,0.05813300025000001,5.0
